date,longitude,latitude,resight,size,source
03/02/1982,-52.87,50.83,0,BBGR,IIP
03/02/1982,-48.67,51.08,0,MED,IIP
03/02/1982,-52.03,51.0,0,BBGR,IIP
03/02/1982,-52.53,51.0,0,BBGR,IIP
03/02/1982,-48.53,51.05,0,SM,IIP
03/02/1982,-49.03,51.47,0,MED,IIP
03/02/1982,-50.58,51.45,0,SM,IIP
03/02/1982,-53.87,51.02,0,SM,IIP
03/02/1982,-53.8,51.0,0,BBGR,IIP
03/02/1982,-53.8,51.02,0,BBGR,IIP
03/12/1982,-50.15,49.77,0,X,IIP
03/13/1982,-53.08,50.28,0,MED,IIP
03/13/1982,-53.05,50.3,0,MED,IIP
03/13/1982,-53.13,50.37,0,MED,IIP
03/13/1982,-53.0,50.37,0,MED,IIP
03/13/1982,-52.95,50.25,0,MED,IIP
03/13/1982,-52.95,50.35,0,LG,IIP
03/13/1982,-52.28,50.37,0,LG,IIP
03/13/1982,-51.87,50.37,0,MED,IIP
03/13/1982,-51.88,50.3,0,MED,IIP
03/13/1982,-51.32,50.33,0,MED,IIP
03/13/1982,-50.97,50.35,0,MED,IIP
03/13/1982,-50.83,50.35,0,SM,IIP
03/13/1982,-50.5,50.25,0,MED,IIP
03/13/1982,-50.92,50.03,0,BBGR,IIP
03/13/1982,-51.0,50.03,0,BBGR,IIP
03/13/1982,-49.97,50.43,0,SM,IIP
03/16/1982,-48.83,50.5,1,SM,IIP
03/13/1982,-49.98,50.08,0,BBGR,IIP
03/13/1982,-51.33,50.13,0,BBGR,IIP
03/13/1982,-51.27,49.95,0,SM,IIP
03/13/1982,-51.8,49.97,0,BBGR,IIP
03/13/1982,-51.63,49.97,0,SM,IIP
03/13/1982,-51.97,50.0,0,SM,IIP
03/13/1982,-52.47,50.02,0,SM,IIP
03/13/1982,-50.92,49.68,0,SM,IIP
03/13/1982,-50.93,49.57,0,LG,IIP
03/13/1982,-50.68,49.72,0,BBGR,IIP
03/13/1982,-50.48,49.68,0,MED,IIP
03/13/1982,-50.42,49.68,0,BBGR,IIP
03/13/1982,-50.0,49.7,0,BBGR,IIP
03/13/1982,-49.7,49.63,0,BBGR,IIP
03/18/1982,-48.58,49.28,0,MED,IIP
03/15/1982,-45.93,49.87,0,X,IIP
03/15/1982,-46.03,48.63,0,X,IIP
03/15/1982,-45.0,48.75,0,X,IIP
03/15/1982,-47.92,48.68,0,X,IIP
03/15/1982,-48.45,48.12,0,X,IIP
03/15/1982,-45.58,48.35,0,X,IIP
08/06/1982,-49.3,49.53,0,SM,IIP
03/24/1982,-46.65,47.2,0,SM,IIP
03/21/1982,-44.75,48.32,0,BBGR,IIP
03/24/1982,-49.97,47.82,0,MED,IIP
03/22/1982,-50.05,48.13,0,SM,IIP
03/24/1982,-50.58,48.13,0,BBGR,IIP
03/24/1982,-50.3,48.12,0,BBGR,IIP
03/24/1982,-52.67,48.57,0,MED,IIP
03/24/1982,-51.13,48.08,0,BBGR,IIP
03/24/1982,-50.9,48.1,0,MED,IIP
03/24/1982,-52.67,48.57,0,MED,IIP
03/24/1982,-51.13,48.08,0,BBGR,IIP
03/24/1982,-50.62,48.13,0,MED,IIP
03/24/1982,-49.25,48.07,0,MED,IIP
03/24/1982,-50.03,48.45,0,BBGR,IIP
03/24/1982,-50.15,48.38,0,SM,IIP
03/24/1982,-50.38,48.47,0,BBGR,IIP
03/24/1982,-50.4,48.47,0,BBGR,IIP
03/24/1982,-50.62,48.33,0,SM,IIP
03/24/1982,-50.8,48.2,0,MED,IIP
03/24/1982,-51.13,48.37,0,SM,IIP
03/24/1982,-51.53,48.33,0,SM,IIP
03/24/1982,-51.58,48.42,0,SM,IIP
03/24/1982,-52.2,48.72,0,SM,IIP
03/24/1982,-52.22,48.72,0,SM,IIP
03/24/1982,-52.2,48.78,0,MED,IIP
03/24/1982,-51.73,48.57,0,MED,IIP
03/24/1982,-51.8,48.55,0,SM,IIP
03/24/1982,-50.88,48.67,0,SM,IIP
03/24/1982,-50.7,48.7,0,SM,IIP
03/24/1982,-50.0,48.72,0,BBGR,IIP
03/24/1982,-50.52,49.07,0,BBGR,IIP
03/24/1982,-51.23,48.83,0,SM,IIP
03/24/1982,-51.47,49.03,0,BBGR,IIP
03/24/1982,-51.48,49.03,0,BBGR,IIP
03/24/1982,-51.5,49.03,0,BBGR,IIP
03/24/1982,-52.02,49.13,0,MED,IIP
03/24/1982,-52.03,49.13,0,MED,IIP
03/24/1982,-52.18,49.1,0,SM,IIP
03/24/1982,-52.2,49.1,0,SM,IIP
03/24/1982,-52.18,48.9,0,SM,IIP
03/24/1982,-52.2,48.9,0,SM,IIP
03/24/1982,-52.22,48.9,0,SM,IIP
03/24/1982,-52.33,49.13,0,SM,IIP
03/24/1982,-52.37,49.27,0,SM,IIP
03/24/1982,-52.38,49.35,0,MED,IIP
03/24/1982,-52.52,49.08,0,SM,IIP
03/24/1982,-52.57,49.18,0,MED,IIP
03/24/1982,-48.05,48.47,0,MED,IIP
03/24/1982,-52.7,49.07,0,SM,IIP
03/24/1982,-52.72,49.07,0,SM,IIP
03/24/1982,-52.83,49.13,0,SM,IIP
03/28/1982,-53.08,48.67,0,SM,IIP
03/28/1982,-52.95,48.58,0,SM,IIP
03/28/1982,-52.8,48.72,0,SM,IIP
03/28/1982,-52.62,48.78,0,SM,IIP
03/29/1982,-52.92,48.58,0,SM,IIP
03/29/1982,-49.7,47.57,0,BBGR,IIP
03/29/1982,-49.88,47.72,0,SM,IIP
03/29/1982,-49.78,47.77,0,SM,IIP
03/29/1982,-49.83,47.97,0,BBGR,IIP
03/29/1982,-50.13,48.07,0,SM,IIP
03/29/1982,-51.1,48.3,0,BBGR,IIP
03/29/1982,-50.77,48.35,0,BBGR,IIP
03/29/1982,-50.2,48.38,0,SM,IIP
03/29/1982,-49.87,48.42,0,BBGR,IIP
03/29/1982,-49.83,48.32,0,SM,IIP
03/29/1982,-49.45,48.32,0,BBGR,IIP
03/29/1982,-49.37,48.65,0,SM,IIP
03/29/1982,-50.25,48.63,0,BBGR,IIP
03/29/1982,-50.67,48.63,0,MED,IIP
03/29/1982,-50.67,48.8,0,SM,IIP
03/29/1982,-50.8,48.83,0,LG,IIP
03/29/1982,-51.08,48.75,0,SM,IIP
03/29/1982,-51.17,48.7,0,BBGR,IIP
03/29/1982,-51.25,48.83,0,SM,IIP
03/29/1982,-51.33,48.75,0,SM,IIP
03/29/1982,-51.42,48.68,0,BBGR,IIP
03/29/1982,-51.75,48.65,0,LG,IIP
03/29/1982,-52.2,48.83,0,BBGR,IIP
03/29/1982,-52.58,48.7,0,SM,IIP
03/29/1982,-52.68,48.83,0,SM,IIP
03/30/1982,-46.7,46.13,0,SM,IIP
03/30/1982,-49.28,48.95,0,BBGR,IIP
03/30/1982,-49.25,49.13,0,BBGR,IIP
03/30/1982,-49.37,48.92,0,SM,IIP
03/30/1982,-49.58,49.25,0,SM,IIP
03/30/1982,-49.75,49.95,0,BBGR,IIP
03/30/1982,-49.7,48.75,0,MED,IIP
03/30/1982,-49.75,48.67,0,SM,IIP
