date,longitude,latitude,resight,size,source
09/06/1972,-56.67,55.4,0,X,IIP
09/06/1972,-56.92,56.02,0,X,IIP
09/06/1972,-57.33,56.82,0,X,IIP
09/07/1972,-55.27,52.72,0,X,IIP
09/07/1972,-55.2,53.0,0,X,IIP
09/07/1972,-55.32,53.2,0,X,IIP
09/07/1972,-55.32,53.27,0,X,IIP
09/07/1972,-55.33,53.32,0,X,IIP
09/07/1972,-55.32,53.38,0,X,IIP
09/07/1972,-55.58,53.62,0,X,IIP
09/07/1972,-55.6,54.98,0,X,IIP
09/07/1972,-52.4,52.32,0,X,IIP
09/10/1972,-36.87,60.03,0,LG,IIP
04/16/1972,-47.15,48.22,0,SM,IIP
09/09/1972,-51.57,48.27,0,SM,IIP
09/11/1972,-54.58,49.92,0,LG,IIP
02/08/1972,-48.83,49.48,0,SM,IIP
09/19/1972,-39.75,47.98,0,X,IIP
02/08/1972,-48.8,49.58,0,SM,IIP
09/17/1972,-54.03,55.15,0,SM,IIP
02/08/1972,-48.75,49.67,0,SM,IIP
09/21/1972,-54.8,52.58,0,MED,IIP
02/08/1972,-48.67,49.75,0,SM,IIP
09/21/1972,-54.75,52.9,0,LG,IIP
02/08/1972,-48.5,49.88,0,SM,IIP
09/21/1972,-54.92,52.78,0,MED,IIP
02/08/1972,-49.93,49.9,0,LG,IIP
09/21/1972,-55.03,53.13,0,LG,IIP
02/08/1972,-49.58,50.03,0,LG,IIP
09/21/1972,-55.32,53.27,0,LG,IIP
02/08/1972,-49.72,50.48,0,LG,IIP
09/22/1972,-53.7,55.17,0,SM,IIP
02/10/1972,-48.53,49.28,0,SM,IIP
09/23/1972,-55.0,52.8,0,SM,IIP
02/14/1972,-47.72,49.03,0,SM,IIP
09/23/1972,-49.03,48.17,0,SM,IIP
02/17/1972,-47.28,49.05,0,MED,IIP
09/23/1972,-55.5,51.83,0,LG,IIP
02/18/1972,-47.72,48.45,0,MED,IIP
09/23/1972,-55.93,51.77,0,LG,IIP
02/18/1972,-46.92,48.68,0,SM,IIP
09/23/1972,-56.05,51.67,0,LG,IIP
02/18/1972,-47.82,48.9,0,SM,IIP
09/23/1972,-56.03,51.7,0,LG,IIP
02/18/1972,-48.3,48.95,0,SM,IIP
09/28/1972,-55.35,51.8,0,BBGR,IIP
02/18/1972,-49.02,49.03,0,SM,IIP
09/28/1972,-55.97,51.72,0,SM,IIP
02/18/1972,-49.63,49.03,0,SM,IIP
09/28/1972,-53.93,51.92,0,LG,IIP
02/18/1972,-48.37,49.05,0,SM,IIP
09/28/1972,-54.97,52.43,0,LG,IIP
02/18/1972,-49.1,49.07,0,LG,IIP
10/02/1972,-60.4,56.4,0,SM,IIP
02/18/1972,-49.0,49.08,0,SM,IIP
10/02/1972,-60.3,56.6,0,SM,IIP
02/18/1972,-49.68,49.08,0,SM,IIP
10/02/1972,-60.5,56.6,0,SM,IIP
02/18/1972,-48.35,49.13,0,MED,IIP
10/02/1972,-55.53,51.72,0,SM,IIP
02/18/1972,-48.95,49.13,0,SM,IIP
10/02/1972,-55.53,51.73,0,SM,IIP
02/18/1972,-49.23,49.15,0,MED,IIP
10/02/1972,-54.95,51.72,0,SM,IIP
02/18/1972,-49.42,49.17,0,MED,IIP
10/02/1972,-54.12,51.9,0,BBGR,IIP
02/18/1972,-49.17,49.22,0,LG,IIP
10/02/1972,-51.88,51.88,0,SM,IIP
02/18/1972,-48.92,49.23,0,SM,IIP
10/04/1972,-50.45,53.67,0,SM,IIP
02/18/1972,-49.62,49.27,0,LG,IIP
10/04/1972,-58.78,56.88,0,LG,IIP
02/18/1972,-49.17,49.28,0,LG,IIP
10/04/1972,-59.0,57.17,0,LG,IIP
02/18/1972,-49.13,49.38,0,SM,IIP
10/04/1972,-54.8,52.23,0,SM,IIP
02/18/1972,-49.55,49.4,0,MED,IIP
10/04/1972,-54.95,52.37,0,SM,IIP
02/18/1972,-49.35,49.42,0,SM,IIP
10/04/1972,-56.0,54.92,0,SM,IIP
02/18/1972,-49.87,49.43,0,MED,IIP
10/04/1972,-56.27,55.13,0,SM,IIP
02/18/1972,-49.17,49.6,0,LG,IIP
10/03/1972,-55.45,52.02,0,SM,IIP
02/18/1972,-49.3,49.62,0,SM,IIP
10/04/1972,-59.32,56.6,0,LG,IIP
02/18/1972,-48.67,49.92,0,MED,IIP
10/04/1972,-61.2,58.3,0,LG,IIP
02/18/1972,-49.23,50.07,0,SM,IIP
10/04/1972,-60.92,59.12,0,SM,IIP
02/18/1972,-48.67,50.08,0,MED,IIP
10/04/1972,-61.37,59.15,0,SM,IIP
02/18/1972,-48.08,48.62,0,BBGR,IIP
10/04/1972,-62.45,59.73,0,SM,IIP
02/18/1972,-47.47,48.97,0,BBGR,IIP
10/04/1972,-62.7,59.6,0,SM,IIP
02/18/1972,-49.25,49.07,0,BBGR,IIP
10/04/1972,-54.77,55.82,0,SM,IIP
02/18/1972,-49.17,49.45,0,BBGR,IIP
10/04/1972,-54.77,56.0,0,SM,IIP
02/18/1972,-49.17,49.5,0,BBGR,IIP
10/18/1972,-54.5,52.77,0,LG,IIP
02/18/1972,-48.82,49.53,0,BBGR,IIP
10/30/1972,-54.78,52.63,0,LG,IIP
02/18/1972,-48.67,49.52,0,BBGR,IIP
11/04/1972,-54.52,51.97,0,SM,IIP
02/18/1972,-47.63,49.95,0,BBGR,IIP
11/11/1972,-53.47,52.67,0,SM,IIP
02/18/1972,-48.23,49.9,0,BBGR,IIP
11/12/1972,-51.5,55.3,0,SM,IIP
02/18/1972,-49.72,48.68,0,X,IIP
11/12/1972,-53.5,52.05,0,SM,IIP
02/18/1972,-47.05,48.43,0,X,IIP
11/12/1972,-38.77,58.15,0,X,IIP
02/18/1972,-46.8,48.52,0,X,IIP
11/12/1972,-41.0,57.17,0,LG,IIP
11/12/1972,-41.0,57.17,1,LG,IIP
02/18/1972,-47.33,48.8,0,X,IIP
11/12/1972,-41.8,56.82,0,MED,IIP
02/18/1972,-47.48,48.83,0,X,IIP
11/12/1972,-42.1,57.07,0,SM,IIP
02/18/1972,-48.75,49.12,0,X,IIP
11/12/1972,-39.08,56.95,0,LG,IIP
02/18/1972,-49.92,50.83,0,X,IIP
11/12/1972,-39.0,56.75,0,LG,IIP
02/18/1972,-50.07,49.8,0,X,IIP
11/12/1972,-53.98,52.28,0,SM,IIP
02/18/1972,-50.8,49.8,0,X,IIP
11/12/1972,-53.25,52.2,0,SM,IIP
02/18/1972,-47.42,49.05,0,SM,IIP
11/12/1972,-51.83,52.32,0,SM,IIP
02/18/1972,-49.4,49.42,0,SM,IIP
11/13/1972,-55.68,51.97,0,SM,IIP
02/18/1972,-49.7,50.1,0,BBGR,IIP
11/10/1972,-51.33,56.6,0,SM,IIP
02/19/1972,-50.12,50.47,0,MED,IIP
11/12/1972,-40.28,57.58,0,X,IIP
02/19/1972,-50.55,50.53,0,LG,IIP
11/11/1972,-53.18,50.83,0,SM,IIP
02/19/1972,-50.25,50.53,0,SM,IIP
11/11/1972,-38.2,58.63,0,MED,IIP
02/19/1972,-50.13,50.57,0,SM,IIP
11/11/1972,-39.15,58.12,0,SM,IIP
02/19/1972,-50.4,50.57,0,MED,IIP
11/12/1972,-39.62,58.08,0,BBGR,IIP
02/19/1972,-49.92,50.6,0,LG,IIP
11/12/1972,-54.2,53.92,0,BBGR,IIP
02/19/1972,-49.93,50.68,0,LG,IIP
11/12/1972,-41.2,57.32,0,LG,IIP
02/19/1972,-50.42,50.7,0,LG,IIP
02/19/1972,-50.5,50.87,0,LG,IIP
11/14/1972,-39.52,56.6,0,SM,IIP
02/19/1972,-49.88,50.97,0,MED,IIP
11/14/1972,-39.4,56.37,0,SM,IIP
02/19/1972,-50.7,51.0,0,MED,IIP
11/10/1972,-42.0,58.7,0,SM,IIP
02/19/1972,-50.37,51.03,0,MED,IIP
11/14/1972,-38.1,56.5,0,SM,IIP
02/19/1972,-50.05,51.05,0,SM,IIP
11/14/1972,-39.93,56.6,0,SM,IIP
02/19/1972,-49.92,51.08,0,SM,IIP
11/14/1972,-39.67,56.63,0,BBGR,IIP
02/19/1972,-49.62,51.2,0,LG,IIP
11/14/1972,-39.58,56.5,0,X,IIP
02/19/1972,-49.92,51.25,0,SM,IIP
11/14/1972,-39.67,56.63,0,BBGR,IIP
02/19/1972,-50.73,51.25,0,MED,IIP
11/15/1972,-41.32,56.6,0,X,IIP
02/19/1972,-50.38,51.28,0,SM,IIP
11/13/1972,-52.17,52.27,0,SM,IIP
02/19/1972,-49.75,51.28,0,SM,IIP
11/17/1972,-54.7,53.53,0,SM,IIP
02/19/1972,-50.23,51.32,0,MED,IIP
11/16/1972,-56.02,51.87,0,MED,IIP
02/19/1972,-50.5,51.32,0,MED,IIP
11/17/1972,-51.55,51.83,0,SM,IIP
02/19/1972,-49.67,50.62,0,SM,IIP
11/17/1972,-51.55,53.12,0,X,IIP
02/19/1972,-50.33,51.33,0,SM,IIP
11/17/1972,-51.8,53.0,0,LG,IIP
02/19/1972,-50.72,51.35,0,SM,IIP
11/17/1972,-52.22,53.0,0,BBGR,IIP
02/19/1972,-50.33,51.37,0,SM,IIP
11/18/1972,-52.67,53.0,0,LG,IIP
02/19/1972,-50.72,51.42,0,SM,IIP
11/19/1972,-56.18,51.63,0,BBGR,IIP
02/19/1972,-49.92,51.33,0,BBGR,IIP
11/20/1972,-53.1,52.38,0,SM,IIP
02/19/1972,-50.13,51.23,0,BBGR,IIP
11/20/1972,-53.08,52.47,0,BBGR,IIP
02/19/1972,-49.48,51.15,0,BBGR,IIP
11/20/1972,-53.05,52.58,0,X,IIP
02/19/1972,-50.2,51.13,0,BBGR,IIP
11/20/1972,-52.7,52.77,0,X,IIP
02/19/1972,-50.47,51.15,0,BBGR,IIP
11/22/1972,-55.52,51.17,0,LG,IIP
02/19/1972,-49.45,51.1,0,BBGR,IIP
11/23/1972,-52.32,53.4,0,BBGR,IIP
02/22/1972,-44.2,48.2,0,X,IIP
11/23/1972,-52.7,53.32,0,SM,IIP
02/22/1972,-54.27,53.88,0,SM,IIP
11/17/1972,-57.42,55.9,0,SM,IIP
02/22/1972,-55.68,53.87,0,SM,IIP
11/25/1972,-54.82,51.38,0,SM,IIP
02/22/1972,-54.03,53.95,0,SM,IIP
11/25/1972,-56.65,51.42,0,BBGR,IIP
02/22/1972,-53.45,53.8,0,MED,IIP
12/05/1972,-54.83,52.1,0,SM,IIP
02/22/1972,-53.25,53.83,0,BBGR,IIP
12/05/1972,-55.58,52.12,0,SM,IIP
02/22/1972,-52.7,53.98,0,X,IIP
12/09/1972,-55.32,52.05,0,SM,IIP
02/22/1972,-51.43,53.9,0,X,IIP
12/09/1972,-55.13,52.05,0,SM,IIP
02/22/1972,-51.78,53.9,0,X,IIP
12/12/1972,-48.82,48.13,0,MED,IIP
02/22/1972,-50.12,53.77,0,X,IIP
12/15/1972,-52.53,49.77,0,MED,IIP
02/22/1972,-52.15,53.32,0,X,IIP
12/09/1972,-55.18,51.95,0,SM,IIP
02/22/1972,-52.28,53.15,0,BBGR,IIP
12/09/1972,-55.1,51.87,0,SM,IIP
02/22/1972,-52.27,53.23,0,BBGR,IIP
12/11/1972,-55.0,51.45,0,SM,IIP
02/22/1972,-52.42,53.12,0,SM,IIP
12/15/1972,-53.33,50.25,0,SM,IIP
02/22/1972,-52.43,53.23,0,SM,IIP
12/16/1972,-54.43,50.25,0,SM,IIP
02/22/1972,-52.47,53.3,0,SM,IIP
12/16/1972,-48.5,48.5,0,SM,IIP
02/22/1972,-52.68,53.07,0,X,IIP
12/22/1972,-45.13,48.13,0,SM,IIP
02/22/1972,-53.52,53.05,0,SM,IIP
12/24/1972,-52.33,47.47,0,MED,IIP
02/22/1972,-53.52,53.32,0,SM,IIP
12/30/1972,-52.8,46.75,0,LG,IIP
02/22/1972,-54.83,53.07,0,SM,IIP
12/30/1972,-52.55,46.62,0,SM,IIP
02/22/1972,-54.83,53.13,0,MED,IIP
02/24/1972,-45.92,48.27,0,LG,IIP
02/25/1972,-45.27,48.13,0,LG,IIP
12/31/1972,-44.92,46.73,0,X,IIP
02/26/1972,-44.58,48.53,0,MED,IIP
02/25/1972,-45.5,48.08,1,LG,IIP
02/28/1972,-45.75,48.17,0,LG,IIP
02/28/1972,-47.33,48.1,0,SM,IIP
02/28/1972,-47.28,48.17,0,SM,IIP
02/28/1972,-47.17,48.27,0,LG,IIP
02/28/1972,-47.0,48.33,0,LG,IIP
02/29/1972,-46.22,48.07,0,SM,IIP
02/29/1972,-46.13,47.95,0,X,IIP
03/06/1972,-43.6,47.72,0,SM,IIP
03/07/1972,-45.82,48.92,0,X,IIP
03/08/1972,-47.58,46.17,0,BBGR,IIP
03/11/1972,-46.65,48.28,0,SM,IIP
03/10/1972,-49.67,49.63,0,MED,IIP
03/10/1972,-49.58,49.7,0,MED,IIP
03/10/1972,-49.17,49.8,0,MED,IIP
03/10/1972,-48.03,49.8,0,MED,IIP
03/10/1972,-48.75,50.05,0,MED,IIP
03/10/1972,-49.73,50.05,0,MED,IIP
03/10/1972,-49.58,50.08,0,MED,IIP
03/10/1972,-50.02,50.08,0,MED,IIP
03/10/1972,-49.88,50.13,0,MED,IIP
03/10/1972,-49.8,50.13,0,MED,IIP
03/10/1972,-47.83,48.83,0,SM,IIP
03/10/1972,-48.8,49.1,0,SM,IIP
03/10/1972,-49.53,49.3,0,SM,IIP
03/10/1972,-48.9,49.37,0,SM,IIP
03/10/1972,-49.08,49.42,0,SM,IIP
03/10/1972,-49.22,49.43,0,SM,IIP
03/10/1972,-49.2,49.52,0,SM,IIP
03/10/1972,-49.78,49.52,0,SM,IIP
03/10/1972,-49.75,49.58,0,SM,IIP
03/10/1972,-49.5,49.58,0,SM,IIP
03/10/1972,-49.63,49.62,0,SM,IIP
03/10/1972,-49.38,49.82,0,SM,IIP
03/10/1972,-49.42,49.82,0,SM,IIP
03/10/1972,-49.62,49.88,0,SM,IIP
03/10/1972,-49.37,49.95,0,SM,IIP
03/10/1972,-49.33,50.05,0,SM,IIP
03/10/1972,-48.55,50.0,0,SM,IIP
03/10/1972,-48.37,50.12,0,SM,IIP
03/10/1972,-49.12,49.45,0,BBGR,IIP
03/10/1972,-48.58,49.48,0,BBGR,IIP
03/10/1972,-48.92,49.5,0,BBGR,IIP
03/10/1972,-49.13,49.52,0,BBGR,IIP
03/10/1972,-49.0,49.8,0,BBGR,IIP
03/10/1972,-49.83,49.88,0,BBGR,IIP
03/10/1972,-49.0,50.0,0,BBGR,IIP
03/10/1972,-49.0,50.08,0,BBGR,IIP
03/10/1972,-49.55,50.08,0,BBGR,IIP
03/10/1972,-47.97,48.58,0,X,IIP
03/10/1972,-47.72,48.75,0,X,IIP
03/10/1972,-47.83,48.83,0,X,IIP
03/10/1972,-47.7,48.83,0,X,IIP
03/10/1972,-49.38,49.17,0,X,IIP
03/11/1972,-43.72,48.4,0,SM,IIP
03/11/1972,-43.58,48.45,0,SM,IIP
03/12/1972,-46.7,47.37,0,SM,IIP
03/12/1972,-46.1,47.5,0,X,IIP
03/12/1972,-45.9,47.58,0,X,IIP
03/12/1972,-46.75,47.33,0,LG,IIP
03/12/1972,-47.53,47.47,0,LG,IIP
03/12/1972,-46.63,47.92,0,LG,IIP
03/12/1972,-46.78,48.13,0,LG,IIP
03/12/1972,-47.58,48.42,0,LG,IIP
