date,longitude,latitude,resight,size,source
03/01/1904,-46.76666667,47.4,0,SM,NOT IIP
03/02/1904,-49.01666667,44.88333333,0,SM,NOT IIP
03/02/1904,-49.01666667,44.88333333,0,BBGR,NOT IIP
03/04/1904,-48.5,44.5,0,MED,NOT IIP
03/04/1904,-47.41666667,46.2,0,MED,NOT IIP
03/06/1904,-49.3,43.26666667,0,SM,NOT IIP
03/07/1904,-49.2,43.9,0,SM,NOT IIP
03/09/1904,-50.81666667,42.28333333,0,SM,NOT IIP
03/09/1904,-50.81666667,42.28333333,0,BBGR,NOT IIP
03/14/1904,-46.9,46.83333333,0,LG,NOT IIP
03/15/1904,-49.66666667,45,0,SM,NOT IIP
03/28/1904,-44.38333333,47.26666667,0,X,NOT IIP
03/28/1904,-45.8,46.5,0,LG,NOT IIP
03/31/1904,-43.51666667,43.65,0,SM,NOT IIP
04/01/1904,-44.76666667,45.75,0,SM,NOT IIP
04/01/1904,-45.75,45.58333333,0,SM,NOT IIP
04/02/1904,-43.61666667,45.35,0,X,NOT IIP
04/05/1904,-45.66666667,46.8,0,SM,NOT IIP
04/06/1904,-49.66666667,44.03333333,0,MED,NOT IIP
04/07/1904,-49,43.45,0,LG,NOT IIP
04/08/1904,-48.86666667,43.08333333,0,MED,NOT IIP
04/08/1904,-45.5,45.16666667,0,LG,NOT IIP
04/08/1904,-48.06666667,44.15,0,SM,NOT IIP
04/08/1904,-49.11666667,43.75,0,SM,NOT IIP
04/09/1904,-47.83333333,43.33333333,0,LG,NOT IIP
04/10/1904,-48.26666667,44.06666667,0,SM,NOT IIP
04/10/1904,-48.5,43.9,0,SM,NOT IIP
04/12/1904,-49.4,42.33333333,0,X,NOT IIP
04/12/1904,-49.93333333,42.3,0,SM,NOT IIP
04/12/1904,-49.83333333,42.23333333,0,MED,NOT IIP
04/13/1904,-49.5,43.33333333,0,MED,NOT IIP
04/13/1904,-49.5,43.33333333,0,BBGR,NOT IIP
04/13/1904,-49.65,42.5,0,BERG,NOT IIP
04/13/1904,-49.4,42.2,0,BERG,NOT IIP
04/14/1904,-41.78333333,46.11666667,0,MED,NOT IIP
04/14/1904,-49.3,43.3,0,BBGR,NOT IIP
04/14/1904,-49.5,43.03333333,0,SM,NOT IIP
04/15/1904,-49,42.7,0,X,NOT IIP
04/15/1904,-48.75,43.3,0,X,NOT IIP
