date,longitude,latitude,resight,size,source
09/27/1975,-42.0,59.0,0,SM,IIP
10/19/1975,-53.55,52.17,0,SM,IIP
10/22/1975,-53.57,52.17,0,SM,IIP
10/22/1975,-53.62,52.07,0,LG,IIP
10/22/1975,-53.55,52.17,0,LG,IIP
10/22/1975,-53.55,52.1,0,LG,IIP
01/28/1975,-52.08,53.08,0,SM,IIP
10/22/1975,-53.53,52.75,0,X,IIP
02/06/1975,-52.5,51.0,0,SM,IIP
10/31/1975,-54.08,50.75,0,MED,IIP
02/06/1975,-51.67,50.5,0,SM,IIP
11/19/1975,-40.5,50.95,0,LG,IIP
02/08/1975,-51.13,50.3,0,LG,IIP
02/17/1975,-48.57,47.17,0,SM,IIP
02/20/1975,-45.0,54.5,0,LG,IIP
02/25/1975,-47.88,45.88,0,SM,IIP
02/25/1975,-47.77,45.83,0,SM,IIP
02/25/1975,-47.63,45.7,0,BBGR,IIP
02/25/1975,-49.07,47.55,0,SM,IIP
02/25/1975,-48.82,47.55,0,SM,IIP
02/25/1975,-48.67,47.5,0,SM,IIP
02/25/1975,-47.63,47.5,0,SM,IIP
02/25/1975,-48.53,47.48,0,SM,IIP
02/25/1975,-47.5,47.2,0,SM,IIP
02/25/1975,-47.33,47.13,0,SM,IIP
02/25/1975,-48.33,46.0,0,SM,IIP
02/25/1975,-48.02,45.58,0,SM,IIP
02/25/1975,-40.18,47.58,0,SM,IIP
02/25/1975,-48.45,45.68,0,BBGR,IIP
02/25/1975,-48.67,45.83,0,BBGR,IIP
02/25/1975,-48.02,45.58,0,BBGR,IIP
02/25/1975,-48.02,45.58,0,BBGR,IIP
02/25/1975,-48.0,49.0,0,SM,IIP
02/25/1975,-50.12,49.03,0,MED,IIP
02/25/1975,-48.92,48.22,0,SM,IIP
02/25/1975,-48.5,48.3,0,SM,IIP
02/25/1975,-49.25,48.32,0,SM,IIP
02/25/1975,-50.0,48.37,0,SM,IIP
02/25/1975,-49.02,48.38,0,SM,IIP
02/25/1975,-49.42,48.4,0,SM,IIP
02/25/1975,-49.43,47.45,0,SM,IIP
02/25/1975,-50.0,48.53,0,SM,IIP
02/25/1975,-50.23,48.58,0,SM,IIP
02/25/1975,-50.25,48.6,0,SM,IIP
02/25/1975,-50.17,48.63,0,SM,IIP
02/25/1975,-50.43,48.63,0,SM,IIP
02/25/1975,-49.43,48.67,0,SM,IIP
02/25/1975,-50.0,48.83,0,SM,IIP
02/25/1975,-49.93,48.85,0,SM,IIP
02/25/1975,-49.7,48.9,0,SM,IIP
02/25/1975,-50.13,48.97,0,SM,IIP
02/25/1975,-50.48,49.37,0,SM,IIP
02/25/1975,-49.92,49.38,0,SM,IIP
02/25/1975,-51.27,49.43,0,SM,IIP
02/25/1975,-49.88,49.72,0,SM,IIP
02/25/1975,-49.93,50.05,0,SM,IIP
03/01/1975,-47.67,43.97,0,SM,IIP
03/01/1975,-48.45,44.1,0,SM,IIP
03/01/1975,-48.05,44.93,0,SM,IIP
03/01/1975,-48.65,45.07,0,SM,IIP
03/01/1975,-47.9,46.1,0,SM,IIP
03/01/1975,-48.22,46.15,0,SM,IIP
03/01/1975,-48.8,46.9,0,SM,IIP
03/01/1975,-48.15,47.05,0,SM,IIP
03/01/1975,-48.53,47.05,0,SM,IIP
03/01/1975,-48.23,47.25,0,SM,IIP
03/01/1975,-48.67,47.37,0,SM,IIP
03/01/1975,-48.92,47.53,0,SM,IIP
03/01/1975,-48.65,47.97,0,SM,IIP
03/01/1975,-48.13,47.98,0,SM,IIP
03/01/1975,-47.97,48.32,0,SM,IIP
03/01/1975,-48.37,48.4,0,SM,IIP
03/01/1975,-49.3,48.58,0,SM,IIP
03/01/1975,-49.25,47.5,0,MED,IIP
03/01/1975,-49.12,48.25,0,MED,IIP
03/03/1975,-49.47,47.5,0,X,IIP
03/04/1975,-47.83,45.72,0,SM,IIP
03/07/1975,-52.07,51.85,0,LG,IIP
03/07/1975,-49.85,50.5,0,LG,IIP
03/07/1975,-52.83,49.95,0,LG,IIP
03/07/1975,-49.95,49.88,0,LG,IIP
03/07/1975,-50.13,49.42,0,LG,IIP
03/07/1975,-50.05,49.4,0,LG,IIP
03/07/1975,-51.92,51.98,0,MED,IIP
03/07/1975,-53.03,51.33,0,MED,IIP
03/07/1975,-51.4,50.97,0,MED,IIP
03/07/1975,-51.15,50.23,0,MED,IIP
03/07/1975,-50.53,49.85,0,MED,IIP
03/07/1975,-50.23,49.87,0,MED,IIP
03/07/1975,-50.55,49.77,0,MED,IIP
03/07/1975,-49.12,48.77,0,MED,IIP
03/07/1975,-52.67,51.67,0,SM,IIP
03/07/1975,-51.58,51.33,0,SM,IIP
03/07/1975,-53.08,51.1,0,SM,IIP
03/07/1975,-51.22,51.0,0,SM,IIP
03/07/1975,-50.65,50.45,0,SM,IIP
03/07/1975,-50.37,50.03,0,SM,IIP
03/07/1975,-49.33,49.82,0,SM,IIP
03/07/1975,-47.7,48.25,0,SM,IIP
03/07/1975,-49.83,50.53,0,BBGR,IIP
03/07/1975,-49.73,50.02,0,BBGR,IIP
03/07/1975,-49.12,49.92,0,BBGR,IIP
03/10/1975,-48.38,44.07,0,SM,IIP
03/11/1975,-48.12,44.17,0,BBGR,IIP
03/11/1975,-48.3,44.13,0,SM,IIP
03/11/1975,-48.3,44.05,0,BBGR,IIP
03/11/1975,-49.13,47.47,0,MED,IIP
03/11/1975,-46.95,46.88,0,MED,IIP
03/11/1975,-46.87,46.87,0,MED,IIP
03/11/1975,-47.5,46.15,0,MED,IIP
03/11/1975,-47.05,46.0,0,MED,IIP
03/11/1975,-47.8,45.83,0,MED,IIP
03/11/1975,-45.7,47.45,0,MED,IIP
03/11/1975,-47.62,46.08,0,SM,IIP
03/11/1975,-47.67,46.07,0,SM,IIP
03/11/1975,-47.63,46.05,0,SM,IIP
03/11/1975,-47.15,46.08,0,SM,IIP
03/11/1975,-47.12,46.05,0,SM,IIP
03/11/1975,-47.73,46.0,0,SM,IIP
03/11/1975,-47.53,45.58,0,SM,IIP
03/11/1975,-48.1,45.48,0,SM,IIP
03/11/1975,-48.2,45.35,0,SM,IIP
03/11/1975,-48.52,45.02,0,SM,IIP
03/12/1975,-48.47,44.95,1,SM,IIP
03/11/1975,-48.42,44.92,0,SM,IIP
03/12/1975,-48.35,45.02,1,SM,IIP
03/11/1975,-47.35,46.83,0,BBGR,IIP
03/11/1975,-46.82,46.8,0,BBGR,IIP
03/11/1975,-47.03,46.62,0,BBGR,IIP
03/18/1975,-46.77,45.83,0,SM,IIP
03/18/1975,-46.65,45.93,0,SM,IIP
03/18/1975,-48.67,44.1,0,SM,IIP
03/18/1975,-48.48,44.13,1,SM,IIP
03/18/1975,-48.4,44.28,0,SM,IIP
03/18/1975,-48.22,44.35,1,SM,IIP
03/18/1975,-48.35,44.03,0,SM,IIP
03/18/1975,-48.3,44.08,1,SM,IIP
03/19/1975,-48.47,43.93,1,SM,IIP
03/18/1975,-48.5,43.5,0,SM,IIP
03/18/1975,-48.33,44.48,0,SM,IIP
03/19/1975,-48.22,44.33,1,SM,IIP
03/18/1975,-48.5,44.93,0,SM,IIP
03/23/1975,-48.52,44.58,1,X,IIP
03/18/1975,-48.15,44.95,0,SM,IIP
03/18/1975,-48.17,45.07,0,SM,IIP
03/18/1975,-47.77,45.48,0,SM,IIP
03/18/1975,-47.58,45.58,0,SM,IIP
