date,longitude,latitude,resight,size,source
12/11/2005,-61.38,58.24,1,SM,IIP
01/15/2006,-57.55,56.38,0,SM,IIP
01/29/2006,-55.53,55.29,1,SM,IIP
12/11/2005,-60.19,58.73,1,SM,IIP
12/27/2005,-60.45,58.17,0,X,IIP
01/29/2006,-59.48,56.51,0,MED,IIP
02/21/2006,-54.65,54.93,1,SM,IIP
01/29/2006,-59.72,56.33,0,MED,IIP
02/21/2006,-54.88,55.04,1,MED,IIP
01/29/2006,-60.75,58.26,0,X,IIP
01/29/2006,-60.34,58,0,X,IIP
02/21/2006,-56.2,54.86,0,MED,IIP
02/27/2006,-55.37,53.98,1,X,IIP
02/21/2006,-54.6,55.04,0,SM,IIP
02/21/2006,-54.64,55.19,0,SM,IIP
02/21/2006,-60.93,59.41,0,SM,IIP
02/21/2006,-61.48,59.05,0,LG,IIP
04/02/2006,-59.02,55.46,1,MED,IIP
02/21/2006,-61.7,59.09,0,MED,IIP
02/21/2006,-61.45,59.15,0,SM,IIP
02/21/2006,-61.4,59.34,0,LG,IIP
02/21/2006,-61.67,59,0,SM,IIP
02/21/2006,-61.61,59.04,0,SM,IIP
02/21/2006,-61.76,59.22,0,MED,IIP
02/21/2006,-61.92,59.12,0,MED,IIP
02/21/2006,-61.92,59.04,0,MED,IIP
02/21/2006,-61.82,58.99,0,MED,IIP
02/21/2006,-62,58.97,0,SM,IIP
02/21/2006,-62.31,58.99,0,MED,IIP
02/21/2006,-62.45,58.88,0,SM,IIP
02/21/2006,-62.5,59.06,0,LG,IIP
02/21/2006,-61.86,58.55,0,SM,IIP
02/21/2006,-61.82,58.63,0,SM,IIP
02/21/2006,-61.63,58.6,0,SM,IIP
02/21/2006,-61.51,58.39,0,LG,IIP
02/21/2006,-61.37,58.29,0,LG,IIP
02/21/2006,-61.48,58.55,0,SM,IIP
02/21/2006,-61.35,58.45,0,SM,IIP
02/21/2006,-61.27,58.47,0,SM,IIP
02/21/2006,-61.26,58.43,0,SM,IIP
02/21/2006,-61.13,58.56,0,LG,IIP
02/21/2006,-61.12,58.48,0,SM,IIP
02/21/2006,-61.08,58.47,0,SM,IIP
02/21/2006,-60.83,58.27,0,MED,IIP
02/21/2006,-60.33,58.05,0,LG,IIP
02/21/2006,-60.19,57.85,0,SM,IIP
02/21/2006,-60.03,57.68,0,SM,IIP
