date,longitude,latitude,resight,size,source
03/08/1917,-47,46,0,BERG,NOT IIP
03/10/1917,-47.41666667,47.5,0,BERG,NOT IIP
03/10/1917,-47.16666667,46.18333333,0,BERG,NOT IIP
03/10/1917,-47.41666667,47.5,0,BBGR,NOT IIP
03/10/1917,-47.16666667,46.18333333,0,BBGR,NOT IIP
03/10/1917,-47.16666667,46.16666667,0,LG,NOT IIP
03/14/1917,-48.5,45.83333333,0,SM,NOT IIP
03/14/1917,-48.5,45.83333333,0,SM,NOT IIP
03/14/1917,-48.5,44.5,0,SM,NOT IIP
03/14/1917,-153.8166667,42.81666667,0,BERG,NOT IIP
03/16/1917,-48.81666667,48.13333333,0,SM,NOT IIP
03/16/1917,-48.81666667,43.13333333,0,SM,NOT IIP
03/18/1917,-50,42.78333333,0,X,NOT IIP
03/19/1917,-50.06666667,42.33333333,0,BBGR,NOT IIP
03/20/1917,-49.5,44.9,0,BERG,NOT IIP
03/21/1917,-49.55,43.66666667,0,BBGR,NOT IIP
03/21/1917,-49.33333333,43.78333333,0,X,NOT IIP
03/23/1917,-50.66666667,42.9,0,MED,NOT IIP
03/23/1917,-50.66666667,42.9,0,BBGR,NOT IIP
03/24/1917,-45,45.66666667,0,BBGR,NOT IIP
03/24/1917,-44.28333333,45.78333333,0,X,NOT IIP
03/27/1917,-51.33333333,46.5,0,BERG,NOT IIP
03/29/1917,-50.25,43.01666667,0,BBGR,NOT IIP
04/02/1917,-51,42.83333333,0,SM,NOT IIP
04/03/1917,-48.23333333,46.18333333,0,SM,NOT IIP
04/03/1917,-48.23333333,46.18333333,0,BBGR,NOT IIP
04/04/1917,-52,43,0,LG,NOT IIP
04/04/1917,-51.35,42.63333333,0,BBGR,NOT IIP
04/05/1917,-51.96666667,42.8,0,BBGR,NOT IIP
04/10/1917,-52.85,44.51666667,0,SM,NOT IIP
04/11/1917,-53.06666667,46.65,0,BERG,NOT IIP
04/18/1917,-53.06666667,46.65,0,BERG,NOT IIP
04/19/1917,-53.7,43.08333333,0,LG,NOT IIP
04/21/1917,-49.03333333,44.46666667,0,MED,NOT IIP
04/22/1917,-50,48.16666667,0,BERG,NOT IIP
04/22/1917,-50.53333333,47.75,0,BERG,NOT IIP
04/23/1917,-52.68333333,47.56666667,0,BBGR,NOT IIP
04/24/1917,-52.35,46.18333333,0,X,NOT IIP
05/02/1917,-53.06666667,46.56666667,0,BERG,NOT IIP
05/03/1917,-53.3,46.48333333,0,LG,NOT IIP
05/03/1917,-53.01666667,46.63333333,0,MED,NOT IIP
05/04/1917,-49.78333333,45.33333333,0,SM,NOT IIP
05/08/1917,-48.91666667,45.58333333,0,BBGR,NOT IIP
05/08/1917,-48.91666667,45.75,0,BERG,NOT IIP
05/11/1917,-49.91666667,45.68333333,0,SM,NOT IIP
