date,longitude,latitude,resight,size,source
01/03/1923,-47.06666667,48.66666667,0,LG,NOT IIP
01/05/1923,-46.23333333,48.6,0,LG,NOT IIP
01/08/1923,-44.78333333,48.25,0,LG,NOT IIP
01/09/1923,-44.8,47.93333333,0,X,NOT IIP
01/09/1923,-44.8,47.93333333,0,BBGR,NOT IIP
01/09/1923,-45.75,47,0,SM,NOT IIP
01/11/1923,-45.78333333,47.03333333,0,SM,NOT IIP
01/18/1923,-52,47.25,0,LG,NOT IIP
01/18/1923,-49.41666667,48.5,0,BBGR,NOT IIP
02/10/1923,-47.58333333,46.75,0,LG,NOT IIP
02/10/1923,-47.58333333,46.75,0,BBGR,NOT IIP
02/12/1923,-47.25,45.33333333,0,BERG,NOT IIP
02/12/1923,-46.83333333,46.1,0,BERG,NOT IIP
02/12/1923,-46.21666667,45.35,0,SM,NOT IIP
02/12/1923,-55.35,51.95,0,BERG,NOT IIP
02/14/1923,-46.45,45.45,0,BBGR,NOT IIP
02/14/1923,-46.65,45.28333333,0,SM,NOT IIP
02/14/1923,-48.5,50.33333333,0,BERG,NOT IIP
02/16/1923,-47.66666667,45,0,BERG,NOT IIP
02/17/1923,-46.91666667,46.3,0,SM,NOT IIP
02/17/1923,-47,45.83333333,0,SM,NOT IIP
02/17/1923,-46.91666667,46.3,0,BBGR,NOT IIP
02/17/1923,-47,45.83333333,0,BBGR,NOT IIP
02/19/1923,-55.35,51.95,0,BERG,NOT IIP
02/20/1923,-55.35,51.95,0,BERG,NOT IIP
02/21/1923,-46.5,46,0,LG,NOT IIP
02/21/1923,-46.5,46,0,BBGR,NOT IIP
02/21/1923,-55.35,51.95,0,BERG,NOT IIP
02/21/1923,-47.91666667,44.5,0,LG,NOT IIP
02/21/1923,-48.1,44.48333333,0,LG,NOT IIP
02/21/1923,-48.65,44.45,0,SM,NOT IIP
02/23/1923,-49,45.5,0,BERG,NOT IIP
02/23/1923,-44.5,47,0,BERG,NOT IIP
02/23/1923,-42.41666667,44.5,0,BERG,NOT IIP
02/24/1923,-50,42.56666667,0,BBGR,NOT IIP
02/26/1923,-55.35,51.95,0,BERG,NOT IIP
