date,longitude,latitude,resight,size,source
01/27/1880,-52.75,48.48,0,BERG,NOT IIP
02/15/1880,-47.8,46.43,0,LG,NOT IIP
02/15/1880,-47.8,46.43,0,SM,NOT IIP
02/19/1880,-48.03,44.87,0,MED,NOT IIP
02/24/1880,-48.0,47.0,0,MED,NOT IIP
02/24/1880,-48.0,47.0,0,LG,NOT IIP
03/15/1880,-45.58,43.9,0,BERG,NOT IIP
03/11/1880,-47.07,46.05,0,SM,NOT IIP
07/23/1880,-51.0,52.0,0,VLG,NOT IIP
03/23/1880,-48.05,43.05,0,BERG,NOT IIP
03/25/1880,-49.07,43.03,0,BERG,NOT IIP
03/26/1880,-49.0,45.42,0,BERG,NOT IIP
03/26/1880,-48.0,46.0,0,BERG,NOT IIP
03/30/1880,-49.0,43.0,0,BERG,NOT IIP
03/30/1880,-49.0,43.0,0,VLG,NOT IIP
07/31/1880,-56.05,51.05,0,BERG,NOT IIP
08/04/1880,-49.0,42.03,0,LG,NOT IIP
04/14/1880,-48.02,43.95,0,BERG,NOT IIP
04/14/1880,-47.0,46.0,0,BERG,NOT IIP
04/18/1880,-47.08,44.32,0,BERG,NOT IIP
04/20/1880,-49.0,45.03,0,LG,NOT IIP
04/20/1880,-49.0,45.03,0,SM,NOT IIP
04/23/1880,-49.0,45.0,0,LG,NOT IIP
09/17/1880,-55.0,51.05,0,BERG,NOT IIP
04/24/1880,-48.43,46.08,0,SM,NOT IIP
04/25/1880,-49.47,43.27,0,BERG,NOT IIP
04/26/1880,-49.0,43.0,0,LG,NOT IIP
04/27/1880,-43.87,44.07,0,BERG,NOT IIP
04/27/1880,-40.53,43.92,0,BERG,NOT IIP
04/29/1880,-45.25,45.03,0,BERG,NOT IIP
05/01/1880,-49.25,42.8,0,BERG,NOT IIP
05/02/1880,-49.25,42.8,0,SM,NOT IIP
05/03/1880,-49.25,43.57,0,BERG,NOT IIP
05/03/1880,-51.0,42.0,0,SM,NOT IIP
05/03/1880,-50.0,42.0,0,LG,NOT IIP
05/06/1880,-48.78,43.63,0,MED,NOT IIP
05/08/1880,-49.08,44.9,0,BERG,NOT IIP
05/08/1880,-48.37,45.0,0,BERG,NOT IIP
06/21/1880,-44.3,40.2,0,LG,NOT IIP
08/15/1880,-50.03,53.2,0,LG,NOT IIP
08/15/1880,-50.03,53.2,0,SM,NOT IIP
05/15/1880,-40.0,43.05,0,LG,NOT IIP
05/15/1880,-51.0,43.02,0,LG,NOT IIP
05/25/1880,-43.02,43.02,0,BERG,NOT IIP
05/26/1880,-48.65,43.65,0,BBGR,NOT IIP
05/26/1880,-48.65,45.07,0,BERG,NOT IIP
05/27/1880,-50.35,42.85,0,BERG,NOT IIP
05/05/1880,-52.0,44.03,0,VLG,NOT IIP
05/05/1880,-50.03,41.53,0,MED,NOT IIP
05/13/1880,-48.0,47.0,0,LG,NOT IIP
05/14/1880,-48.0,46.47,0,BERG,NOT IIP
05/15/1880,-48.0,45.08,0,LG,NOT IIP
05/15/1880,-49.0,45.0,0,BERG,NOT IIP
05/07/1880,-47.28,40.58,0,VLG,NOT IIP
05/29/1880,-47.7,45.27,0,BERG,NOT IIP
05/29/1880,-48.08,44.9,0,BERG,NOT IIP
05/15/1880,-51.0,45.0,0,BERG,NOT IIP
05/15/1880,-51.0,45.0,0,VLG,NOT IIP
05/15/1880,-51.0,45.0,0,BERG,NOT IIP
05/15/1880,-51.0,45.0,0,BERG,NOT IIP
05/15/1880,-55.42,40.58,0,BERG,NOT IIP
05/20/1880,-50.0,43.0,0,LG,NOT IIP
05/20/1880,-52.0,42.0,0,LG,NOT IIP
05/14/1880,-49.48,44.05,0,SM,NOT IIP
05/15/1880,-51.0,45.0,0,BERG,NOT IIP
05/14/1880,-48.03,44.03,0,BERG,NOT IIP
05/14/1880,-48.03,44.03,0,VLG,NOT IIP
05/28/1880,-48.3,42.35,0,LG,NOT IIP
05/29/1880,-51.35,41.42,0,LG,NOT IIP
05/15/1880,-51.08,40.08,0,LG,NOT IIP
05/15/1880,-44.05,47.0,0,BERG,NOT IIP
05/15/1880,-51.0,45.0,0,BERG,NOT IIP
05/15/1880,-50.03,48.53,0,LG,NOT IIP
05/15/1880,-51.18,49.3,0,LG,NOT IIP
05/15/1880,-51.0,43.0,0,LG,NOT IIP
05/20/1880,-47.0,44.0,0,BERG,NOT IIP
05/21/1880,-49.0,43.0,0,BERG,NOT IIP
07/31/1880,-47.0,41.53,0,BBGR,NOT IIP
05/15/1880,-50.0,43.0,0,BERG,NOT IIP
05/16/1880,-45.0,46.0,0,BERG,NOT IIP
05/19/1880,-43.0,41.98,0,BERG,NOT IIP
05/19/1880,-50.0,41.98,0,BERG,NOT IIP
05/30/1880,-45.08,43.92,0,BERG,NOT IIP
05/31/1880,-51.92,42.6,0,BERG,NOT IIP
05/21/1880,-48.87,43.82,0,BERG,NOT IIP
05/24/1880,-52.0,42.18,0,VLG,NOT IIP
05/24/1880,-52.0,42.18,0,BBGR,NOT IIP
05/19/1880,-51.0,45.0,0,BERG,NOT IIP
05/21/1880,-48.32,44.88,0,BERG,NOT IIP
06/01/1880,-45.0,42.0,0,BERG,NOT IIP
05/31/1880,-46.98,43.7,0,BERG,NOT IIP
05/31/1880,-53.8,42.23,0,BERG,NOT IIP
05/28/1880,-49.58,43.42,0,LG,NOT IIP
05/28/1880,-49.58,43.42,0,BBGR,NOT IIP
05/15/1880,-47.02,43.03,0,BERG,NOT IIP
05/15/1880,-51.42,43.0,0,BERG,NOT IIP
05/30/1880,-42.0,48.05,0,LG,NOT IIP
05/31/1880,-46.0,47.03,0,LG,NOT IIP
06/02/1880,-47.0,43.43,0,BERG,NOT IIP
06/02/1880,-49.0,42.03,0,BERG,NOT IIP
05/15/1880,-43.0,45.0,0,BERG,NOT IIP
05/15/1880,-45.0,43.0,0,BERG,NOT IIP
05/15/1880,-49.0,41.82,0,BERG,NOT IIP
05/15/1880,-53.0,42.03,0,BERG,NOT IIP
06/02/1880,-49.58,41.72,0,VLG,NOT IIP
05/15/1880,-46.38,46.15,0,BERG,NOT IIP
05/15/1880,-50.48,44.72,0,BERG,NOT IIP
05/31/1880,-49.48,44.03,0,LG,NOT IIP
06/03/1880,-48.55,44.45,0,LG,NOT IIP
06/03/1880,-50.1,43.98,0,LG,NOT IIP
05/22/1880,-47.05,45.0,0,BERG,NOT IIP
05/23/1880,-47.05,43.0,0,BERG,NOT IIP
05/24/1880,-45.07,43.52,0,LG,NOT IIP
05/27/1880,-50.25,45.03,0,LG,NOT IIP
05/24/1880,-45.07,43.52,0,VLG,NOT IIP
