date,longitude,latitude,resight,size,source
01/01/1927,-47.78333333,47.03333333,0,BERG,IIP
01/01/1927,-47.81666667,48.03333333,0,BERG,IIP
01/01/1927,-51.38333333,48.06666667,0,BERG,IIP
01/01/1927,-50.18333333,47.71666667,0,SM,IIP
01/01/1927,-50.18333333,47.71666667,0,BBGR,IIP
01/01/1927,-46.36666667,47.7,0,BBGR,IIP
02/08/1927,-60.5,45.35,0,BERG,IIP
02/10/1927,-48.68333333,47.71666667,0,SM,IIP
02/11/1927,-47.2,47.13333333,0,LG,NOT IIP
02/12/1927,-47.68333333,47,0,LG,IIP
02/13/1927,-47.2,46.11666667,0,MED,IIP
02/13/1927,-47.7,46.66666667,0,BERG,IIP
02/13/1927,-47.5,46.58333333,0,SM,IIP
02/13/1927,-47.2,46.1,1,BERG,IIP
02/13/1927,-47.48333333,45.96666667,1,BERG,IIP
02/13/1927,-46.41666667,46.03333333,1,BERG,IIP
02/19/1927,-50.41666667,47.83333333,0,BERG,IIP
02/20/1927,-53.28333333,46.5,0,MED,IIP
02/21/1927,-62.68333333,44.36666667,0,BBGR,IIP
02/21/1927,-49.2,47.08333333,0,SM,IIP
02/22/1927,-49.2,46.08333333,0,SM,IIP
02/22/1927,-52.63333333,47.61666667,0,BBGR,NOT IIP
02/22/1927,-63.55,44.63333333,0,BBGR,NOT IIP
02/23/1927,-63.51666667,44.5,0,BBGR,NOT IIP
02/24/1927,-52.38333333,46.56666667,1,LG,IIP
02/24/1927,-52.85,46.86666667,1,LG,IIP
02/25/1927,-47.8,47.51666667,0,BBGR,IIP
02/25/1927,-47.6,47.23333333,0,BBGR,IIP
02/25/1927,-47.38333333,46.91666667,0,SM,IIP
02/25/1927,-52.95,46.65,0,BERG,IIP
02/28/1927,-47.25,46.41666667,0,BBGR,IIP
03/02/1927,-47.21666667,46.2,0,SM,IIP
03/02/1927,-63.55,44.63333333,0,LG,NOT IIP
03/03/1927,-46.85,46.18333333,0,BBGR,NOT IIP
03/05/1927,-47.58333333,46.53333333,0,BBGR,NOT IIP
03/07/1927,-53.26666667,46.51666667,0,SM,NOT IIP
03/11/1927,-53.26666667,46.51666667,1,BERG,NOT IIP
03/12/1927,-53.26666667,46.51666667,1,BERG,NOT IIP
03/13/1927,-47,47,0,LG,IIP
03/13/1927,-53.26666667,46.51666667,1,BERG,NOT IIP
03/14/1927,-49.5,48.5,0,LG,IIP
03/14/1927,-46.8,46.6,0,LG,IIP
03/14/1927,-48.08333333,46.78333333,0,SM,IIP
03/14/1927,-48.08333333,46.78333333,0,BBGR,IIP
03/14/1927,-53.26666667,46.51666667,1,BERG,NOT IIP
03/14/1927,-46.86666667,46.83333333,0,SM,NOT IIP
03/14/1927,-47.31666667,46.83333333,0,SM,NOT IIP
03/15/1927,-53.26666667,46.51666667,1,BERG,NOT IIP
03/16/1927,-53.26666667,46.51666667,1,BERG,NOT IIP
03/17/1927,-47.43333333,47.58333333,0,LG,IIP
03/17/1927,-53.26666667,46.51666667,1,BERG,NOT IIP
03/18/1927,-46.98333333,47.08333333,0,LG,IIP
03/19/1927,-46,46.5,0,BERG,IIP
03/19/1927,-45.83333333,46.33333333,0,BERG,IIP
03/19/1927,-45.9,46.5,0,BBGR,IIP
03/20/1927,-47.61666667,45.9,0,LG,IIP
03/20/1927,-47.66666667,45.91666667,0,LG,IIP
03/20/1927,-47.85,45.88333333,0,BBGR,IIP
03/22/1927,-47.21666667,45.51666667,0,LG,IIP
03/22/1927,-47.05,45.56666667,0,LG,IIP
03/22/1927,-46.65,45.58333333,0,LG,IIP
03/22/1927,-43.31666667,46.78333333,0,LG,IIP
03/22/1927,-45.68333333,45.85,0,SM,IIP
03/22/1927,-45.68333333,45.83333333,0,LG,IIP
03/22/1927,-45.66666667,45.96666667,0,LG,IIP
03/22/1927,-46.16666667,46.05,0,BBGR,IIP
03/22/1927,-46.88333333,45.86666667,0,BERG,IIP
03/22/1927,-47.03333333,45.96666667,0,BERG,IIP
03/23/1927,-44.51666667,46.78333333,0,LG,IIP
03/24/1927,-43.8,45.78333333,0,LG,IIP
03/24/1927,-46.41666667,45.23333333,0,LG,IIP
03/25/1927,-45.7,45.3,0,LG,IIP
03/27/1927,-45.81666667,44.93333333,0,BERG,IIP
03/27/1927,-45.81666667,44.93333333,0,BBGR,IIP
03/27/1927,-53.16666667,46.48333333,1,BERG,IIP
03/27/1927,-49,44,0,LG,IIP
03/27/1927,-49,44,0,BBGR,IIP
03/28/1927,-42.5,46.75,0,BERG,IIP
03/29/1927,-48.16666667,44.66666667,0,BERG,IIP
03/29/1927,-48.56666667,44.91666667,0,SM,IIP
03/29/1927,-48.78333333,44.78333333,0,BBGR,IIP
03/29/1927,-48.8,44.83333333,0,SM,IIP
03/29/1927,-48.83333333,44.75,0,BBGR,IIP
03/29/1927,-48.9,44.8,0,BBGR,IIP
03/30/1927,-48.73333333,44.46666667,1,SM,IIP
03/30/1927,-48.43333333,44.35,1,SM,IIP
03/30/1927,-49.05,43.93333333,1,BBGR,IIP
03/30/1927,-48.16666667,45.3,0,LG,IIP
03/30/1927,-48,45.2,0,LG,IIP
03/30/1927,-49,44.68333333,0,MED,IIP
03/31/1927,-49.5,45.86666667,0,MED,IIP
03/31/1927,-49.38333333,45.75,0,BBGR,IIP
03/31/1927,-49.66666667,45.66666667,0,LG,IIP
03/31/1927,-49.66666667,45.66666667,0,BBGR,IIP
03/31/1927,-49.78333333,45.66666667,0,LG,IIP
03/31/1927,-49.78333333,45.66666667,0,BBGR,IIP
03/31/1927,-46.58333333,45.5,0,SM,IIP
03/31/1927,-46.58333333,45.5,0,BBGR,NOT IIP
