date,longitude,latitude,resight,size,source
01/06/1940,-55.53333333,52.26666667,0,SM,IIP
01/10/1940,-26.33333333,66.15,0,BERG,NOT IIP
01/16/1940,-55.53333333,52.26666667,0,BERG,IIP
02/20/1940,-55.41666667,49.58333333,0,BBGR,IIP
02/22/1940,-55.43333333,51.66666667,0,BERG,IIP
02/22/1940,-55.43333333,51.66666667,0,BBGR,IIP
04/06/1940,-56.88333333,51.41666667,0,BERG,IIP
04/08/1940,-56.88333333,51.41666667,0,BERG,IIP
04/15/1940,-55.33333333,49.61666667,0,BBGR,IIP
04/15/1940,-55.78333333,49.75,0,BBGR,IIP
04/18/1940,-56.65,49.85,0,SM,IIP
04/22/1940,-56.88333333,51.41666667,0,BERG,IIP
04/25/1940,-56.88333333,51.41666667,0,BERG,IIP
04/26/1940,-56.58333333,50,0,SM,IIP
05/01/1940,-55.88333333,49.71666667,0,BBGR,IIP
05/01/1940,-56.88333333,51.41666667,0,BERG,IIP
05/04/1940,-55.36666667,49.95,0,SM,IIP
05/04/1940,-56.1,50.63333333,0,SM,IIP
05/06/1940,-55.6,50,0,SM,IIP
05/12/1940,-55.41666667,49.95,0,SM,IIP
05/12/1940,-55.31666667,51.36666667,0,BERG,IIP
05/17/1940,-56.36666667,51.65,0,BERG,IIP
05/17/1940,-56.78333333,51.33333333,0,BERG,IIP
05/17/1940,-56.36666667,51.65,0,BBGR,IIP
05/17/1940,-56.78333333,51.33333333,0,BBGR,IIP
05/17/1940,-55.5,51.5,0,BERG,IIP
05/17/1940,-55.5,51.5,0,BBGR,IIP
05/19/1940,-51.03333333,59.66666667,0,LG,IIP
05/23/1940,-55.45,51.88333333,0,BERG,IIP
05/23/1940,-55.45,51.88333333,0,BBGR,IIP
05/24/1940,-54.3,52,0,BERG,IIP
05/24/1940,-55.08333333,52.21666667,0,BERG,IIP
05/24/1940,-55.25,51.91666667,0,BERG,IIP
05/24/1940,-55.45,52.01666667,0,BERG,IIP
05/25/1940,-55.43333333,51.66666667,0,BERG,IIP
05/25/1940,-55.35,51.95,0,BERG,IIP
05/25/1940,-55.35,51.58333333,0,BERG,IIP
05/25/1940,-55.6,51.3,0,BERG,IIP
05/25/1940,-55.66666667,51.25,0,BERG,IIP
05/25/1940,-55.71666667,51.1,0,BERG,IIP
05/25/1940,-55.78333333,51.03333333,0,BERG,IIP
05/25/1940,-55.6,51,0,BERG,IIP
05/25/1940,-55.5,50.95,0,BERG,IIP
05/25/1940,-55.58333333,50.78333333,0,BERG,IIP
05/25/1940,-55.5,50.73333333,0,BERG,IIP
05/25/1940,-56.11666667,50.7,0,BERG,IIP
05/25/1940,-56.3,50.46666667,0,BERG,IIP
05/25/1940,-55.38333333,50.38333333,0,BERG,IIP
05/27/1940,-53.33333333,49.18333333,0,BERG,NOT IIP
