date,longitude,latitude,resight,size,source
02/15/1957,-47.66666667,45.41666667,1,SM,NOT IIP
02/15/1957,-47.75,45.41666667,1,MED,NOT IIP
02/15/1957,-47.75,45.45,1,SM,NOT IIP
02/15/1957,-48,46.5,1,BERG,NOT IIP
02/15/1957,-47.46666667,46.5,1,MED,NOT IIP
02/15/1957,-46,46.1,1,BERG,NOT IIP
01/07/1957,-50,51.33333333,0,BERG,NOT IIP
01/07/1957,-49.43333333,47.36666667,0,BERG,NOT IIP
01/10/1957,-49.26666667,47.7,1,BERG,NOT IIP
01/25/1957,-52.66666667,47.2,0,BERG,NOT IIP
01/29/1957,-49.76666667,49.13333333,0,BERG,NOT IIP
01/29/1957,-51.38333333,49.21666667,0,BERG,NOT IIP
01/29/1957,-51.71666667,49.3,0,BERG,NOT IIP
01/29/1957,-51.75,49.4,0,BERG,NOT IIP
01/29/1957,-51.7,49.46666667,0,BERG,NOT IIP
01/29/1957,-50.6,49.63333333,0,BERG,NOT IIP
01/29/1957,-51.01666667,49.63333333,0,BERG,NOT IIP
01/29/1957,-49.53333333,49.66666667,0,BERG,NOT IIP
01/29/1957,-50.11666667,49.73333333,0,BERG,NOT IIP
01/29/1957,-52.71666667,47.08333333,1,BERG,NOT IIP
01/31/1957,-52.61666667,47.08333333,1,BERG,NOT IIP
01/31/1957,-52.63333333,47,1,BERG,NOT IIP
01/31/1957,-48.75,48.25,0,BERG,NOT IIP
01/31/1957,-47.25,48.46666667,0,BERG,NOT IIP
01/31/1957,-49.5,48.53333333,0,BERG,NOT IIP
02/01/1957,-35.41666667,55.91666667,0,BERG,NOT IIP
02/02/1957,-52.66666667,46.86666667,1,BERG,NOT IIP
02/02/1957,-52.66666667,47.33333333,0,BERG,NOT IIP
02/02/1957,-52.65,47.38333333,1,BERG,NOT IIP
02/02/1957,-48.9,48.05,0,BERG,NOT IIP
02/02/1957,-48.9,48.08333333,0,BERG,NOT IIP
02/02/1957,-49.83333333,48.35,0,BERG,NOT IIP
02/02/1957,-50.48333333,48.38333333,0,BERG,NOT IIP
02/04/1957,-47.66666667,45.83333333,0,BERG,NOT IIP
02/04/1957,-47.15,45.88333333,1,BERG,NOT IIP
02/04/1957,-47.43333333,45.88333333,1,BERG,NOT IIP
02/04/1957,-37,48.5,0,BERG,NOT IIP
02/05/1957,-48.65,47.71666667,0,BERG,NOT IIP
02/05/1957,-48.7,47.75,0,BERG,NOT IIP
02/05/1957,-48.96666667,47.86666667,0,BERG,NOT IIP
02/05/1957,-37,56.61666667,0,BERG,NOT IIP
02/05/1957,-37.6,56.25,0,BBGR,NOT IIP
02/05/1957,-35.7,58.1,0,BERG,NOT IIP
02/05/1957,-35.7,58.1,0,BBGR,NOT IIP
02/06/1957,-47.31666667,45.6,1,BERG,NOT IIP
02/06/1957,-47.66666667,45.76666667,1,BERG,NOT IIP
02/06/1957,-47.3,46.2,0,BERG,NOT IIP
02/06/1957,-47.43333333,46.21666667,0,BERG,NOT IIP
02/06/1957,-52.15,47.11666667,0,BERG,NOT IIP
02/08/1957,-47.3,45.8,1,BERG,NOT IIP
02/08/1957,-45.91666667,46.05,0,BERG,NOT IIP
02/08/1957,-45.83333333,46.08333333,0,BERG,NOT IIP
02/08/1957,-45.75,46.16666667,0,BERG,NOT IIP
02/08/1957,-46.66666667,46.18333333,1,BERG,NOT IIP
